,duration,src_bytes,dst_bytes,wrong_fragment,urgent,dst_host_count,dst_host_srv_count,count,srv_count,attack_state
8162,0,243,1607,0,0,137,255,8,9,0
8163,0,1427,434,0,0,255,49,1,1,0
8164,0,0,0,0,0,13,95,1,2,0
8166,0,286,810,0,0,255,255,17,17,0
8168,0,147,0,0,0,255,1,1,1,0
8169,0,305,4978,0,0,107,115,10,10,0
8171,0,227,2507,0,0,255,245,3,7,0
8172,0,236,18275,0,0,255,255,17,17,0
8174,0,45,128,0,0,255,228,144,146,0
8178,0,304,420,0,0,255,255,1,1,0
8184,0,215,1796,0,0,15,255,3,4,0
8190,0,325,2109,0,0,17,255,17,20,0
8191,0,207,5593,0,0,109,255,17,21,0
8193,0,308,2241,0,0,33,255,16,18,0
8194,0,302,3233,0,0,255,255,17,17,0
8195,0,300,2239,0,0,255,250,3,7,0
8197,0,146,19994,0,0,10,255,1,2,0
8198,0,1066,481,0,0,255,30,1,3,0
8199,0,43,74,0,0,255,254,291,290,0
8202,0,45,45,0,0,255,254,124,206,0
8203,0,192,0,0,0,27,64,2,2,0
8205,0,230,1374,0,0,255,255,31,53,0
8206,0,253,405,0,0,9,250,1,1,0
8207,0,14052,0,0,0,78,63,1,1,0
8208,0,299,1075,0,0,255,247,6,19,0
8209,0,44,80,0,0,255,245,139,140,0
8212,0,183,0,0,0,255,22,2,1,0
8213,0,33,0,0,0,114,27,1,2,0
8215,0,291,2669,0,0,255,255,29,29,0
8216,0,42,42,0,0,255,229,170,172,0
8217,0,44,72,0,0,255,227,83,83,0
8219,0,45,130,0,0,113,74,188,188,0
8221,15,864,280,0,0,164,119,1,1,0
8222,0,207,512,0,0,64,144,9,9,0
8224,0,390,12604,0,0,98,255,21,21,0
8225,0,148,22265,0,0,255,255,1,1,0
8228,0,237,18604,0,0,255,255,8,9,0
8229,0,197,8346,0,0,4,53,4,44,0
8232,0,358,388,0,0,1,255,1,6,0
8235,14,42,42,0,0,255,242,1,1,0
8240,0,0,0,0,0,3,255,1,1,0
8241,0,337,398,0,0,255,255,1,4,0
8242,0,7321,0,0,0,187,78,2,2,0
8243,22,231,766,0,0,137,37,1,1,0
8245,0,363,7956,0,0,255,255,38,38,0
8246,0,207,3009,0,0,2,255,2,2,0
8247,0,43,131,0,0,255,252,27,52,0
8250,0,42,42,0,0,255,231,11,20,0
8251,1,1533,360,0,0,170,153,1,4,0
8254,0,307,5381,0,0,106,255,6,6,0
8256,0,206,296,0,0,136,255,5,12,0
8258,0,0,0,0,0,32,232,1,1,0
8259,4,7,363,0,0,180,19,1,1,0
8263,0,105,105,0,0,255,232,9,1,0
8264,0,45,135,0,0,249,190,59,139,0
8265,0,305,1380,0,0,255,223,2,6,0
8267,0,254,6760,0,0,168,255,3,15,0
8268,4382,147,105,0,0,255,1,1,1,0
8269,0,8,141,0,0,208,13,1,1,0
8273,0,330,5941,0,0,7,255,7,22,0
8274,0,308,553,0,0,2,5,2,10,0
8277,0,47,100,0,0,83,215,7,7,0
8278,0,290,2860,0,0,14,255,5,8,0
8280,4,42,42,0,0,255,247,2,3,0
8282,0,202,960,0,0,13,255,8,11,0
8283,0,287,439,0,0,103,255,2,4,0
8284,0,279,3731,0,0,220,255,5,13,0
8285,0,330,837,0,0,255,255,16,16,0
8286,12892,81,1226,0,0,47,14,1,1,0
8288,0,319,7333,0,0,64,255,18,18,0
8289,0,516,4,0,0,255,255,381,381,0
8291,0,0,0,0,0,43,247,1,1,0
8298,2,20492,15564,0,0,7,7,1,1,0
8299,0,46,84,0,0,255,215,299,299,0
8301,1,2805,335,0,0,255,122,1,5,0
8302,0,226,4512,0,0,18,255,5,5,0
8303,0,12,0,0,0,55,110,1,1,0
8306,0,1189,412,0,0,24,166,1,1,0
8307,0,282,3200,0,0,255,255,7,7,0
8308,584,145,105,0,0,255,2,1,1,0
8313,0,30,0,0,0,208,208,2,2,0
8314,0,289,8891,0,0,255,255,19,20,0
8316,0,246,707,0,0,56,255,16,16,0
8320,15,898,331,0,0,114,73,2,1,0
8321,0,0,0,0,0,96,255,1,1,0
8322,0,213,998,0,0,255,255,13,13,0
8325,0,44,70,0,0,255,255,207,207,0
8326,0,105,0,0,0,216,171,2,2,0
8327,0,105,145,0,0,255,220,4,1,0
8328,0,192,0,0,0,62,124,1,1,0
8331,10774,75,919,0,0,65,19,1,1,0
8334,0,336,1656,0,0,118,255,3,4,0
8335,0,0,0,0,0,3,2,1,1,0
8336,0,224,458,0,0,8,255,1,24,0
8340,0,302,3909,0,0,2,255,2,2,0
8341,0,314,16806,0,0,1,47,1,33,0
8345,0,181,5830,0,0,255,255,1,1,0
8349,0,46,138,0,0,255,254,12,78,0
8350,0,334,3751,0,0,21,255,3,3,0
8351,0,241,443,0,0,255,255,4,4,0
8352,0,91,0,0,0,197,134,4,9,0
8355,0,214,1650,0,0,90,255,7,52,0
8357,0,45,70,0,0,255,254,84,84,0
8358,0,0,0,0,0,11,255,2,11,0
8359,0,145,532,0,0,3,255,2,2,0
8360,0,45,45,0,0,255,254,181,180,0
8361,0,173,11889,0,0,213,213,7,7,0
8362,0,1616,501,0,0,255,32,1,1,0
8363,0,102,0,0,0,27,25,1,2,0
8364,0,293,1293,0,0,135,255,24,38,0
8366,0,44,135,0,0,255,255,67,147,0
8367,0,0,0,0,0,44,255,1,1,0
8368,0,268,10333,0,0,12,255,5,5,0
8370,0,283,1637,0,0,255,255,4,6,0
8371,0,0,0,0,0,8,127,1,1,0
8372,2,1400,330,0,0,121,93,1,3,0
8375,0,45,137,0,0,255,255,74,154,0
8376,0,516,4,0,0,255,255,399,399,0
8377,0,293,1193,0,0,124,231,1,2,0
8380,0,212,5383,0,0,6,255,6,6,0
8381,0,0,0,0,0,4,2,1,1,0
8383,0,197,1463,0,0,66,255,1,1,0
8387,3735,147,105,0,0,255,2,4,2,0
8388,0,330,930,0,0,255,255,14,17,0
8390,0,383,0,0,0,255,102,2,2,0
8392,0,240,381,0,0,14,255,14,15,0
8393,28,1560,4152,0,0,64,22,1,1,0
8394,0,340,388,0,0,255,255,20,20,0
8395,0,235,4097,0,0,255,255,1,1,0
8396,0,229,4900,0,0,22,255,5,18,0
8401,0,44,70,0,0,255,217,303,303,0
8403,0,12,0,0,0,255,5,1,1,0
8404,0,339,11763,0,0,255,255,15,16,0
8407,4,854,366,0,0,33,49,1,1,0
8408,0,352,13336,0,0,133,255,1,1,0
8409,9305,421,38780,0,0,53,8,1,1,0
8410,0,0,0,0,0,35,255,1,1,0
8411,0,302,4743,0,0,12,255,12,54,0
8415,0,45,132,0,0,255,252,67,147,0
8416,0,282,7104,0,0,29,255,7,17,0
8420,0,46,46,0,0,255,254,142,142,0
8422,0,305,1496,0,0,3,255,3,3,0
8424,0,318,1342,0,0,255,255,1,1,0
8425,0,0,0,0,0,230,192,1,1,0
8429,0,330,1321,0,0,6,255,6,6,0
8431,0,43,75,0,0,255,254,192,192,0
8432,0,30,0,0,0,205,205,1,1,0
8437,0,46,77,0,0,94,54,19,19,0
8438,0,43,69,0,0,255,254,212,212,0
8441,0,335,1579,0,0,255,255,7,7,0
8442,0,204,260,0,0,16,255,16,16,0
8444,0,30,0,0,0,255,4,1,1,0
8446,0,292,1254,0,0,255,255,2,2,0
8447,0,225,370,0,0,132,255,21,21,0
8449,0,217,6329,0,0,255,255,8,9,0
8450,0,0,0,0,0,255,255,5,6,0
8451,0,33,0,0,0,222,34,1,2,0
8452,0,805,328,0,0,227,159,1,1,0
8455,0,211,22075,0,0,2,2,2,2,0
8456,0,225,453,0,0,255,255,30,30,0
8457,16,1429,364,0,0,111,89,1,1,0
8458,0,33,0,0,0,43,38,1,3,0
8460,3026,146,105,0,0,40,1,5,1,0
8464,0,229,770,0,0,18,255,18,20,0
8467,0,42,132,0,0,96,63,207,206,0
8471,0,43,74,0,0,255,254,124,124,0
8472,0,0,0,0,0,40,120,21,21,0
8475,4,150,13042,0,0,255,7,1,1,0
8476,0,24,24,0,0,255,249,1,2,0
8477,0,326,2235,0,0,3,255,1,6,0
8480,0,199,3039,0,0,76,255,1,1,0
8481,0,309,7732,0,0,11,255,11,11,0
8484,3409,145,105,0,0,255,1,1,1,0
8486,0,0,0,0,0,9,255,1,1,0
8488,0,302,572,0,0,3,255,3,3,0
8490,0,305,3248,0,0,255,255,2,2,0
8496,0,2181,330,0,0,11,10,1,1,0
8497,0,222,4945,0,0,19,255,6,11,0
8499,0,202,1382,0,0,15,255,5,24,0
8500,1,13549,1858,0,0,85,176,1,3,0
8503,0,331,1271,0,0,91,248,1,27,0
8505,0,332,1167,0,0,182,255,32,32,0
8506,0,304,2824,0,0,97,255,19,19,0
8508,3,774,332,0,0,83,80,1,2,0
8509,0,1035,388,0,0,255,66,1,1,0
8510,0,332,6356,0,0,255,255,4,19,0
8511,0,219,1683,0,0,15,255,15,15,0
8513,0,262,283,0,0,255,251,8,8,0
8514,0,41,70,0,0,255,203,267,267,0
8515,0,290,2194,0,0,4,255,4,10,0
8516,0,196,383,0,0,24,255,2,2,0
8520,0,1879,323,0,0,17,244,1,3,0
8521,15,201,8528,0,0,10,255,1,1,0
8523,0,852,0,0,0,249,86,3,3,0
8525,0,68,43,0,0,255,166,134,134,0
8527,1,105,146,0,0,2,2,2,2,0
8528,0,42,42,0,0,255,255,142,222,0
8529,0,852,0,0,0,255,1,5,1,0
8530,0,0,0,0,0,3,255,1,2,0
8531,0,232,2239,0,0,255,249,3,3,0
8536,0,317,2226,0,0,5,255,5,5,0
8537,0,38,130,0,0,58,5,1,1,0
8538,0,238,289,0,0,255,255,16,17,0
8541,0,333,609,0,0,107,255,3,3,0
8542,0,238,397,0,0,255,255,18,18,0
8543,0,208,22260,0,0,255,255,5,8,0
8544,0,317,856,0,0,220,255,9,9,0
8549,0,254,386,0,0,255,255,5,5,0
8550,0,310,640,0,0,87,255,17,35,0
8552,0,42,42,0,0,72,68,3,5,0
8553,0,0,0,0,0,20,255,1,2,0
8555,2,648,330,0,0,139,99,1,2,0
8557,0,254,1419,0,0,94,255,1,6,0
8558,0,352,788,0,0,255,255,6,6,0
8560,0,329,12047,0,0,4,255,1,6,0
8561,0,282,38435,0,0,14,255,7,18,0
8562,11,2119,332,0,0,8,6,1,1,0
8564,0,214,480,0,0,9,255,9,25,0
8566,1,1573,404,0,0,6,4,1,2,0
8567,0,567,0,0,0,8,74,1,1,0
8568,0,45,77,0,0,255,254,254,259,0
8569,0,266,7570,0,0,4,255,4,13,0
8574,0,300,26466,0,0,124,255,4,4,0
8576,0,126,44,0,0,140,107,251,250,0
8579,0,43,43,0,0,255,255,78,144,0
8580,2,2194619,0,0,0,68,12,2,2,0
8581,0,218,632,0,0,57,255,20,20,0
8582,0,314,455,0,0,255,255,7,8,0
8584,0,216,709,0,0,136,137,9,16,0
8587,0,245,0,0,0,170,70,3,2,0
8588,0,210,255,0,0,255,255,6,14,0
8589,0,1762,331,0,0,30,122,1,1,0
8590,0,0,0,0,0,31,255,1,4,0
8591,0,183,0,0,0,255,25,6,6,0
8592,0,40,40,0,0,255,241,2,4,0
8596,0,363,345,0,0,197,255,16,18,0
8598,0,225,770,0,0,255,255,5,13,0
8600,0,210,279,0,0,202,255,1,2,0
8603,0,228,6068,0,0,76,255,2,2,0
8604,0,641,0,0,0,49,5,2,2,0
8605,0,46,46,0,0,202,198,11,17,0
8606,0,210,806,0,0,7,255,7,7,0
8609,0,311,2271,0,0,15,255,15,15,0
8611,0,211,861,0,0,151,204,16,16,0
8612,1,602,333,0,0,4,113,1,2,0
8613,0,300,937,0,0,6,6,6,6,0
8614,0,205,1900,0,0,27,255,9,36,0
8616,0,44,132,0,0,255,255,69,149,0
8618,0,0,0,0,0,31,35,1,1,0
8619,0,184,24043,0,0,255,255,1,1,0
8621,0,46,83,0,0,255,206,274,274,0
8624,0,323,2592,0,0,255,255,31,34,0
8626,0,4892,0,0,0,156,48,18,18,0
8629,0,42,42,0,0,255,187,8,12,0
8633,0,266,2424,0,0,255,235,1,3,0
8634,0,264,2825,0,0,100,255,8,9,0
8635,0,840,336,0,0,21,163,1,1,0
8636,0,184,1650,0,0,255,248,5,6,0
8637,0,307,7712,0,0,8,255,3,11,0
8641,0,212,312,0,0,255,255,5,6,0
8644,0,43,75,0,0,255,254,276,276,0
8645,0,0,0,0,0,23,255,1,1,0
8646,0,516,4,0,0,136,136,136,136,0
8648,0,373,1575,0,0,72,255,7,7,0
8649,0,207,10679,0,0,12,255,12,12,0
8650,7,284,148,0,0,20,255,3,3,0
8651,0,228,1712,0,0,22,195,6,6,0
8655,0,71,0,0,0,98,102,1,1,0
8660,1839,145,105,0,0,114,2,4,2,0
8661,0,33,0,0,0,213,12,1,6,0
8663,0,220,18912,0,0,30,255,3,3,0
8664,0,209,0,0,0,6,13,2,2,0
8667,0,337,1084,0,0,7,255,1,1,0
8668,0,0,0,0,0,238,200,511,1,0
8669,0,225,703,0,0,211,255,6,6,0
8673,2046,147,105,0,0,255,2,1,1,0
8675,0,284,941,0,0,106,106,8,23,0
8678,0,219,336,0,0,117,255,23,38,0
8679,0,9,593,0,0,178,6,1,1,0
8681,0,243,1493,0,0,255,255,3,3,0
8682,20,236,769,0,0,21,6,1,1,0
8685,2584,147,105,0,0,255,2,2,2,0
8689,0,334,4158,0,0,188,255,4,4,0
8690,0,0,0,0,0,3,78,1,1,0
8693,0,258,7333,0,0,255,255,13,13,0
8694,0,208,1337,0,0,255,255,9,9,0
8698,0,1093,333,0,0,162,180,1,2,0
8701,50,780,1593580,0,0,179,28,1,1,0
8702,0,36,0,0,0,26,214,13,14,0
8706,1,1645,332,0,0,113,73,1,1,0
8707,0,309,4200,0,0,18,255,18,19,0
8710,0,59,0,0,0,87,44,12,12,0
8713,0,373,2289,0,0,28,255,6,6,0
8715,0,231,4593,0,0,15,255,15,67,0
8716,0,360,791,0,0,250,255,7,27,0
8717,0,311,2617,0,0,11,255,11,11,0
8718,0,308,944,0,0,139,255,7,9,0
8719,0,208,2810,0,0,64,255,4,4,0
8720,0,337,664,0,0,255,255,2,24,0
8722,0,221,37127,0,0,16,255,3,4,0
8725,0,0,0,0,0,4,251,1,3,0
8726,0,48,48,0,0,255,171,1,1,0
8728,0,339,14468,0,0,255,255,12,12,0
8729,0,1342,0,0,0,193,52,4,4,0
8732,0,322,3327,0,0,19,255,2,15,0
8733,0,283,2238,0,0,36,255,5,5,0
8735,0,221,3185,0,0,4,255,4,4,0
8738,0,159,9533,0,0,95,255,1,1,0
8739,0,268,1335,0,0,255,255,6,6,0
8740,0,0,0,0,0,240,136,2,2,0
8742,0,1153,0,0,0,104,27,1,1,0
8744,40,124,11095,0,0,75,4,1,1,0
8745,0,0,0,0,0,14,255,1,1,0
8748,0,262,873,0,0,8,255,8,8,0
8749,0,237,597,0,0,8,255,1,1,0
8750,0,45,45,0,0,255,229,185,185,0
8751,0,306,560,0,0,106,165,4,4,0
8752,0,44,44,0,0,255,255,124,204,0
8753,1,656,330,0,0,77,146,1,1,0
8755,0,228,1247,0,0,255,255,22,22,0
8757,0,35,35,0,0,255,250,6,29,0
8758,0,202,4412,0,0,5,255,2,2,0
8759,0,318,1401,0,0,79,87,15,15,0
8760,1,1452,337,0,0,141,129,1,4,0
8764,0,318,3767,0,0,81,255,6,6,0
8765,0,44,133,0,0,250,130,74,152,0
8767,0,216,25078,0,0,9,254,3,41,0
8770,0,45,45,0,0,255,255,149,149,0
8771,0,2108,331,0,0,196,124,1,1,0
8772,0,46,84,0,0,255,166,156,156,0
8773,0,656,331,0,0,110,170,1,1,0
8774,0,291,6153,0,0,246,255,4,4,0
8776,2,1241,327,0,0,255,13,5,2,0
8777,0,749,0,0,0,255,116,3,3,0
8779,0,0,0,0,0,117,116,2,2,0
8781,0,242,3569,0,0,16,255,4,5,0
8783,0,311,4907,0,0,42,255,8,8,0
8784,0,936,334,0,0,170,122,1,1,0
8787,6071,146,105,0,0,255,1,1,1,0
8789,0,0,0,0,0,8,16,1,3,0
8792,575,145,105,0,0,14,1,5,1,0
8793,0,202,1080,0,0,26,255,26,26,0
8795,0,275,1637,0,0,255,255,3,10,0
8797,0,46,80,0,0,255,227,164,164,0
8798,0,227,456,0,0,153,255,3,7,0
8801,0,331,2554,0,0,19,255,3,3,0
8802,0,323,1680,0,0,194,255,4,4,0
8803,6552,858,5503,0,0,148,26,13,6,0
8807,28,855,2586,0,0,8,8,1,1,0
8808,0,320,2674,0,0,11,255,11,11,0
8810,0,244,1841,0,0,6,197,6,6,0
8811,0,316,293,0,0,255,255,6,6,0
8813,667,486700,231624,0,0,4,4,2,2,0
8814,0,837,338,0,0,199,176,1,1,0
8816,0,46,46,0,0,255,255,194,194,0
8824,0,294,438,0,0,12,255,12,19,0
8825,0,0,0,0,0,154,2,1,1,0
8827,0,44,75,0,0,255,246,73,73,0
8829,0,149,347,0,0,2,255,1,17,0
8830,0,45,75,0,0,255,224,115,115,0
8832,0,196,9287,0,0,220,255,5,5,0
8833,0,309,8292,0,0,69,255,8,8,0
8835,0,285,3393,0,0,29,255,2,2,0
8838,1,1130,329,0,0,255,183,1,2,0
8839,0,330,291,0,0,255,255,1,4,0
8841,0,256,2052,0,0,55,255,2,35,0
8843,0,48,48,0,0,4,1,1,1,0
8844,0,319,285,0,0,255,255,14,15,0
8846,0,2154,0,0,0,121,25,1,1,0
8847,0,306,1248,0,0,255,255,2,4,0
8848,0,1125,386,0,0,255,102,2,3,0
8850,0,317,2075,0,0,8,255,4,4,0
8851,6,116,1193,0,0,255,1,1,1,0
8852,0,223,3616,0,0,97,231,5,8,0
8853,0,216,280,0,0,255,255,6,12,0
8856,0,293,807,0,0,227,255,5,5,0
8858,0,245,0,0,0,77,15,2,2,0
8859,0,45,135,0,0,255,251,270,269,0
8861,0,220,728,0,0,255,255,21,21,0
8865,0,34,91,0,0,255,249,12,22,0
8867,0,246,9002,0,0,146,255,2,2,0
8869,0,255,2450,0,0,16,255,6,7,0
8872,0,3468,0,0,0,65,1,18,1,0
8875,0,183,0,0,0,255,16,2,1,0
8876,0,0,0,0,0,87,58,1,1,0
8877,0,236,896,0,0,66,255,14,14,0
8882,0,368,5939,0,0,136,148,15,18,0
8884,0,193,678,0,0,14,255,14,21,0
8888,0,250,267,0,0,150,255,7,7,0
8889,0,17,70,0,0,175,228,1,2,0
8890,0,220,391,0,0,33,255,2,2,0
8893,5,312876,22784,0,0,54,32,1,1,0
8895,0,567,0,0,0,28,43,1,1,0
8897,0,315,2108,0,0,69,255,22,22,0
8898,0,277,1313,0,0,22,255,8,8,0
8905,0,164,29200,0,0,62,255,1,19,0
8906,1235,147,105,0,0,255,2,4,2,0
8909,0,0,0,0,0,9,19,1,2,0
8910,28,334,1069,0,0,140,31,1,1,0
8911,0,30,0,0,0,236,236,1,1,0
8915,0,306,1830,0,0,79,255,11,11,0
8916,0,44,131,0,0,255,253,231,311,0
8917,0,46,46,0,0,255,229,158,160,0
8919,0,3318,388,0,0,255,25,1,1,0
8920,0,223,321,0,0,255,255,41,41,0
8928,0,0,0,0,0,90,146,1,1,0
8930,0,44,152,0,0,255,253,86,133,0
8932,0,105,147,0,0,111,110,1,1,0
8935,0,209,8843,0,0,2,255,1,4,0
8936,10,11587,1431,0,0,112,180,1,1,0
8937,0,1451,373,0,0,125,244,1,2,0
8940,0,0,0,0,0,3,255,1,1,0
8943,0,43,124,0,0,255,254,77,157,0
8946,0,276,4465,0,0,255,255,1,10,0
8947,0,0,0,0,0,5,255,2,9,0
8951,0,346,2370,0,0,143,255,18,18,0
8952,0,8,223,0,0,200,8,1,1,0
8955,0,375,306,0,0,255,255,8,8,0
8957,0,292,183,0,0,255,255,14,14,0
8958,0,146,0,0,0,255,2,1,1,0
8961,0,105,146,0,0,255,228,5,1,0
8962,0,218,1791,0,0,2,255,2,2,0
8963,0,223,777,0,0,75,255,12,12,0
8966,0,321,13056,0,0,152,253,45,45,0
8967,0,219,2367,0,0,204,255,3,3,0
8968,2165,147,105,0,0,255,3,1,1,0
8969,0,192,4500,0,0,9,255,9,12,0
8970,0,295,770,0,0,13,255,13,18,0
8972,0,44,44,0,0,255,255,100,180,0
8974,2,2297,328,0,0,214,88,1,1,0
8975,0,44,44,0,0,255,255,15,230,0
8976,0,44,128,0,0,255,254,148,148,0
8978,0,298,1609,0,0,36,255,17,17,0
8984,0,217,187,0,0,255,255,5,5,0
8988,0,44,44,0,0,255,255,183,183,0
8991,0,146,0,0,0,255,1,1,1,0
8992,0,516,4,0,0,230,230,230,230,0
8993,1,1006,332,0,0,126,152,1,2,0
8996,0,210,2480,0,0,255,255,9,10,0
8997,0,8,147,0,0,255,1,1,1,0
8998,0,46,75,0,0,255,254,260,260,0
9000,0,1887,391,0,0,255,11,2,1,0
9005,0,0,0,0,0,1,80,1,1,0
9007,0,245,0,0,0,105,54,2,2,0
9010,0,237,406,0,0,56,255,1,26,0
9013,0,0,0,0,0,1,255,1,2,0
9014,0,46,138,0,0,255,240,72,152,0
9015,0,14,37,0,0,32,2,1,1,0
9016,0,147,0,0,0,255,1,1,1,0
9019,0,232,12268,0,0,10,149,2,2,0
9020,0,215,181,0,0,255,255,5,5,0
9023,0,300,17071,0,0,20,252,2,31,0
9025,0,261,685,0,0,255,255,7,20,0
9026,0,240,4017,0,0,46,255,2,2,0
9027,0,222,3380,0,0,215,255,7,8,0
9030,0,248,789,0,0,11,255,1,1,0
9031,0,516,4,0,0,112,112,112,112,0
9032,2,2194619,0,0,0,120,32,2,3,0
9034,0,212,2531,0,0,232,232,11,11,0
9035,0,48,48,0,0,255,1,108,1,0
9036,0,1026,328,0,0,232,192,2,1,0
9037,0,146,0,0,0,255,1,1,1,0
9038,0,3843,333,0,0,153,139,1,1,0
9039,0,293,9965,0,0,240,255,2,6,0
9041,0,516,4,0,0,122,122,122,122,0
9043,0,303,857,0,0,75,255,3,3,0
9044,0,309,352,0,0,4,255,1,8,0
9045,0,905,282,0,0,255,201,2,1,0
9046,0,309,752,0,0,96,255,3,8,0
9049,0,260,387,0,0,255,255,11,11,0
9050,0,241,405,0,0,255,255,30,30,0
9051,0,235,439,0,0,94,255,11,11,0
9052,0,246,789,0,0,14,255,2,24,0
9053,0,748,0,0,0,208,115,1,1,0
9054,2401,147,105,0,0,255,1,5,1,0
9060,0,105,147,0,0,188,186,1,1,0
9061,0,235,654,0,0,255,255,9,9,0
9062,0,0,0,0,0,3,255,1,1,0
9063,0,45,128,0,0,255,254,138,218,0
9064,0,184,23681,0,0,5,255,1,1,0
9070,0,214,480,0,0,255,255,12,18,0
9073,1,1858,334,0,0,30,168,1,3,0
9074,21,244,773,0,0,172,53,1,1,0
9082,0,291,1349,0,0,14,255,2,2,0
9085,6349,922,6393,0,0,56,18,1,1,0
9086,0,1030,0,0,0,8,93,8,8,0
9087,0,279,477,0,0,45,255,9,9,0
9089,0,297,1044,0,0,120,231,4,4,0
9090,0,0,0,0,0,4,46,1,1,0
9092,0,884,0,0,0,46,76,2,2,0
9093,0,0,0,0,0,178,189,25,25,0
9094,0,501760,0,0,0,255,109,2,2,0
9095,0,44,71,0,0,255,254,136,136,0
9096,0,321,1750,0,0,203,255,33,33,0
9098,0,200,421,0,0,255,255,19,54,0
9099,0,105,147,0,0,221,190,1,1,0
9100,0,318,1342,0,0,255,255,23,23,0
9101,0,42,42,0,0,255,240,4,7,0
9103,0,223,3053,0,0,9,255,9,9,0
9106,0,0,0,0,0,2,255,1,1,0
9107,0,43,74,0,0,255,250,157,158,0
9108,0,234,2501,0,0,46,131,26,29,0
9110,0,45,77,0,0,255,254,276,275,0
9111,0,350,4137,0,0,154,255,25,51,0
9113,0,346,382,0,0,46,255,4,4,0
9117,0,286,1108,0,0,255,255,2,3,0
9118,0,45,78,0,0,255,203,159,159,0
9119,0,151,8719,0,0,255,255,1,1,0
9120,0,328,3200,0,0,255,255,3,3,0
9121,0,44,131,0,0,255,218,127,193,0
9122,0,279,296,0,0,32,255,13,25,0
9123,0,230,807,0,0,140,255,17,17,0
9127,0,356,2431,0,0,255,255,2,2,0
9130,6,111,33,0,0,59,56,2,2,0
9133,0,373,0,0,0,255,107,21,21,0
9134,0,209,788,0,0,255,255,7,7,0
9135,0,323,608,0,0,255,255,26,27,0
9136,0,308,18318,0,0,6,255,6,17,0
9137,2620,147,105,0,0,255,2,3,2,0
9139,0,583,323,0,0,255,9,1,2,0
9140,0,289,2841,0,0,255,255,11,11,0
9141,0,292,313,0,0,255,255,38,40,0
9146,27,938,2720,0,0,205,63,1,1,0
9147,0,202,1382,0,0,123,255,13,15,0
9150,0,251,327,0,0,3,255,1,3,0
9153,0,230,1109,0,0,165,255,12,12,0
9154,0,243,2006,0,0,255,255,26,26,0
9157,8220,145,105,0,0,255,2,10,2,0
9159,0,367,1831,0,0,140,255,4,4,0
9160,0,210,2752,0,0,120,255,12,12,0
9161,0,243,7256,0,0,125,255,15,30,0
9163,0,2265,387,0,0,255,14,1,1,0
9165,0,192,4977,0,0,255,255,1,1,0
9169,0,147,0,0,0,255,4,3,1,0
9176,0,246,1249,0,0,255,255,5,6,0
9177,0,285,404,0,0,26,255,4,4,0
9179,0,0,0,0,0,1,223,1,1,0
9181,0,218,928,0,0,65,255,2,2,0
9182,0,331,10783,0,0,56,64,2,3,0
9183,0,201,6329,0,0,255,255,11,30,0
9185,1,2097,333,0,0,61,209,1,1,0
9186,0,641,0,0,0,108,56,2,2,0
9187,0,46,46,0,0,255,254,155,155,0
9189,0,207,9092,0,0,255,255,3,4,0
9190,0,265,272,0,0,7,255,1,5,0
9191,0,46,46,0,0,255,254,13,20,0
9193,0,204,1123,0,0,42,255,11,11,0
9194,0,46,83,0,0,255,227,153,156,0
9195,0,1224,328,0,0,245,152,1,1,0
9196,0,303,7208,0,0,255,255,2,2,0
9197,0,322,762,0,0,255,255,28,32,0
9198,0,313,21900,0,0,177,255,1,1,0
9199,0,501760,0,0,0,51,12,2,2,0
9200,0,1131,330,0,0,91,33,1,1,0
9204,0,42,122,0,0,255,206,70,150,0
9206,0,264,13096,0,0,255,234,1,1,0
9208,0,10,141,0,0,144,3,1,1,0
9209,21,234,767,0,0,62,24,1,1,0
9211,21,225,767,0,0,255,70,1,1,0
9214,0,228,766,0,0,255,255,20,28,0
9216,0,8737,0,0,0,45,13,7,7,0
9220,28,942,2713,0,0,245,66,1,1,0
9222,0,345,9146,0,0,255,255,6,13,0
9223,12666,1921,10470,0,0,8,2,1,1,0
9228,0,1378,0,0,0,166,97,1,1,0
9231,0,249,12405,0,0,171,255,10,11,0
9232,0,208,468,0,0,45,255,3,4,0
9233,0,46,46,0,0,255,199,104,104,0
9234,2,2194619,0,0,0,231,9,1,1,0
9236,0,261,5238,0,0,6,255,6,6,0
9241,0,46,132,0,0,255,253,189,269,0
9242,0,207,5971,0,0,255,255,16,17,0
9249,0,46,134,0,0,255,254,70,150,0
9253,0,205,584,0,0,255,255,4,5,0
9257,0,35,130,0,0,255,4,1,1,0
9260,0,203,1792,0,0,32,255,32,32,0
9262,0,278,708,0,0,255,255,1,1,0
9264,0,302,1509,0,0,15,255,2,2,0
9265,0,211,3712,0,0,3,83,3,3,0
9266,0,46,72,0,0,255,202,145,145,0
9267,0,45,75,0,0,255,254,139,139,0
9268,0,2180,331,0,0,37,246,1,1,0
9269,0,46,117,0,0,16,15,1,4,0
9270,0,203,56215,0,0,7,255,1,1,0
9272,0,271,349,0,0,26,255,11,11,0
9273,0,241,34537,0,0,255,255,1,4,0
9276,0,256,1333,0,0,43,255,17,17,0
9278,0,353,769,0,0,105,255,6,7,0
9279,0,218,3089,0,0,53,255,14,14,0
9281,0,243,13335,0,0,31,255,11,11,0
9282,0,336,1125,0,0,23,255,5,6,0
9284,0,12286,0,0,0,14,95,3,3,0
9289,0,146,0,0,0,255,2,3,1,0
